날짜,지역코드,최저기온(°C),0.5m 지중온도(°C),평균 증기압(hPa),가조시간(hr),평균 상대습도(%),파워,lag_1d,lag_7d,휴일여부
2022-11-08,1141010100,,,,,,,,25076.753,False
2022-11-09,1141010100,,,,,,,,29017.313,False
2022-11-10,1141010100,,,,,,,,30195.589,False
2022-11-11,1141010100,,,,,,,,,False
2022-11-12,1141010100,,,,,,,,,True
2022-11-13,1141010100,,,,,,,,,True
2022-11-14,1141010100,,,,,,,,,False
2022-11-15,1141010100,,,,,,,,,False
2022-11-16,1141010100,,,,,,,,,False
2022-11-17,1141010100,,,,,,,,,False
2022-11-18,1141010100,,,,,,,,,False
2022-11-19,1141010100,,,,,,,,,True
2022-11-20,1141010100,,,,,,,,,True
2022-11-21,1141010100,,,,,,,,,False
2022-11-22,1141010100,7.0,12.9,8.8,10.0,69.9,30891.181,,,False
2022-11-23,1141010100,6.8,12.8,7.2,10.0,56.0,30647.12,30891.181,,False
2022-11-24,1141010100,5.9,12.7,7.7,9.9,65.6,31110.66,30647.12,,False
2022-11-25,1141010100,7.1,12.4,9.3,9.9,67.1,30055.296,31110.66,,False
2022-11-26,1141010100,1.0,12.5,5.4,9.9,52.4,21900.777,30055.296,,True
2022-11-27,1141010100,-1.1,11.7,3.7,9.9,43.1,20554.791,21900.777,,True
2022-11-28,1141010100,7.5,11.1,9.9,9.8,65.5,29405.279,20554.791,,False
2022-11-29,1141010100,,,,,,,29405.279,30891.181,False
2022-11-30,1141010100,-8.1,11.3,2.0,9.8,49.1,44665.225,,30647.12,False
2022-12-01,1141010100,-9.4,9.6,1.8,9.8,43.4,44812.901,44665.225,31110.66,False
2022-12-02,1141010100,,,,,,,44812.901,30055.296,False
2022-12-03,1141010100,,,,,,,,21900.777,True
2022-12-04,1141010100,-5.2,7.5,1.8,9.7,38.9,26826.928,,20554.791,True
2022-12-05,1141010100,-7.0,7.0,2.0,9.7,41.9,48626.667,26826.928,29405.279,False
2022-12-06,1141010100,-3.9,6.6,4.1,9.7,62.8,40755.802,48626.667,,False
2022-12-07,1141010100,1.2,6.4,5.1,9.7,60.4,40929.255,40755.802,44665.225,False
2022-12-08,1141010100,0.1,6.6,4.4,9.7,57.5,39755.246,40929.255,44812.901,False
2022-12-09,1141010100,0.9,6.6,5.1,9.7,60.8,38696.579,39755.246,,False
2022-12-10,1141010100,-0.6,6.8,3.4,9.6,46.5,26066.432,38696.579,,True
2022-12-11,1141010100,-1.5,6.5,3.5,9.6,52.5,23774.44,26066.432,26826.928,True
2022-12-12,1141010100,-2.0,6.2,5.3,9.6,73.4,42834.549,23774.44,48626.667,False
2022-12-13,1141010100,-6.4,6.1,4.5,9.6,70.8,43092.715,42834.549,40755.802,False
2022-12-14,1141010100,-11.0,6.0,1.6,9.6,50.1,50006.957,43092.715,40929.255,False
2022-12-15,1141010100,-8.5,5.4,3.6,9.6,79.1,48908.55,50006.957,39755.246,False
2022-12-16,1141010100,-9.6,5.0,2.1,9.6,56.9,48338.205,48908.55,38696.579,False
2022-12-17,1141010100,-9.8,4.8,1.9,9.6,52.0,32364.095,48338.205,26066.432,True
2022-12-18,1141010100,-12.4,4.5,1.4,9.6,47.1,32018.401,32364.095,23774.44,True
2022-12-19,1141010100,-12.0,4.3,2.0,9.6,55.6,54737.342,32018.401,42834.549,False
2022-12-20,1141010100,-9.5,4.1,2.7,9.6,55.8,50232.286,54737.342,43092.715,False
2022-12-21,1141010100,-2.6,4.0,5.0,9.6,82.4,48209.935,50232.286,50006.957,False
2022-12-22,1141010100,-11.3,3.9,2.1,9.6,60.5,52339.75,48209.935,48908.55,False
2022-12-23,1141010100,-13.7,3.7,1.5,9.6,60.5,53646.54,52339.75,48338.205,False
2022-12-24,1141010100,-13.5,3.5,1.8,9.6,54.9,35951.021,53646.54,32364.095,True
2022-12-25,1141010100,-9.6,3.4,2.7,9.6,66.5,30590.48,35951.021,32018.401,True
2022-12-26,1141010100,-7.9,3.2,3.1,9.6,68.4,51845.772,30590.48,54737.342,False
2022-12-27,1141010100,-7.3,3.1,3.5,9.6,69.8,47191.64,51845.772,50232.286,False
2022-12-28,1141010100,-6.0,3.0,2.8,9.6,58.1,45866.218,47191.64,48209.935,False
2022-12-29,1141010100,-7.8,2.9,2.8,9.6,56.3,44825.753,45866.218,52339.75,False
2022-12-30,1141010100,-4.4,2.9,3.5,9.6,65.6,38678.842,44825.753,53646.54,False
2022-12-31,1141010100,,,,,,,38678.842,35951.021,True
2023-01-01,1141010100,-4.3,2.8,3.3,9.6,54.5,24587.149,,30590.48,True
2023-01-02,1141010100,-7.4,2.7,2.0,9.6,45.9,45889.808,24587.149,51845.772,False
2023-01-03,1141010100,-9.0,2.6,2.0,9.7,49.0,46486.153,45889.808,47191.64,False
2023-01-04,1141010100,-5.7,2.5,2.7,9.7,51.4,44655.961,46486.153,45866.218,False
2023-01-05,1141010100,-5.6,2.4,3.1,9.7,58.1,43894.04,44655.961,44825.753,False
2023-01-06,1141010100,-4.7,2.3,4.6,9.7,71.9,41532.395,43894.04,38678.842,False
2023-01-07,1141010100,-1.4,2.3,5.5,9.7,80.9,29103.811,41532.395,,True
2023-01-08,1141010100,-3.7,2.3,4.6,9.7,69.3,27528.218,29103.811,24587.149,True
2023-01-09,1141010100,-1.3,2.3,4.7,9.7,60.1,40999.107,27528.218,45889.808,False
2023-01-10,1141010100,-3.9,2.3,4.0,9.8,59.9,40898.311,40999.107,46486.153,False
2023-01-11,1141010100,-2.0,2.3,4.4,9.8,61.9,39025.739,40898.311,44655.961,False
2023-01-12,1141010100,-0.6,2.3,4.1,9.8,46.6,36439.266,39025.739,43894.04,False
2023-01-13,1141010100,5.1,1.3,10.8,9.8,99.1,34506.105,36439.266,41532.395,False
2023-01-14,1141010100,3.8,1.8,9.1,9.8,92.9,24155.212,34506.105,29103.811,True
2023-01-15,1141010100,-3.5,1.9,5.7,9.9,93.9,25808.9,24155.212,27528.218,True
2023-01-16,1141010100,-6.8,2.1,2.8,9.9,63.1,38948.756,25808.9,40999.107,False
2023-01-17,1141010100,-7.0,2.2,3.1,9.9,65.1,44080.708,38948.756,40898.311,False
2023-01-18,1141010100,-4.6,2.3,3.1,9.9,60.5,41496.419,44080.708,39025.739,False
2023-01-19,1141010100,-6.0,2.3,4.2,9.9,69.3,42791.252,41496.419,36439.266,False
2023-01-20,1141010100,-7.7,2.3,2.7,10.0,52.4,36914.719,42791.252,34506.105,False
2023-01-21,1141010100,-10.5,2.3,2.4,10.0,55.4,25049.177,36914.719,24155.212,True
2023-01-22,1141010100,-2.8,2.3,3.7,10.0,62.8,22443.407,25049.177,25808.9,True
2023-01-23,1141010100,-6.9,2.3,4.0,10.0,66.6,23113.859,22443.407,38948.756,True
2023-01-24,1141010100,-17.0,2.2,1.0,10.1,51.9,31364.353,23113.859,44080.708,True
2023-01-25,1141010100,-17.3,2.0,1.1,10.1,45.1,46819.708,31364.353,41496.419,False
2023-01-26,1141010100,-9.0,1.9,3.2,10.1,80.1,48465.702,46819.708,42791.252,False
2023-01-27,1141010100,,,,,,,48465.702,36914.719,False
2023-01-28,1141010100,,,,,,,,25049.177,True
2023-01-29,1141010100,,,,,,,,22443.407,True
2023-01-30,1141010100,,,,,,,,23113.859,False
2023-01-31,1141010100,,,,,,,,31364.353,False
2023-02-01,1141010100,,,,,,,,46819.708,False
2023-02-02,1141010100,,,,,,,,48465.702,False
2023-02-03,1141010100,,,,,,,,,False
2023-02-04,1141010100,,,,,,,,,True
2023-02-05,1141010100,,,,,,,,,True
2023-02-06,1141010100,,,,,,,,,False
2023-02-07,1141010100,,,,,,,,,False
2023-02-08,1141010100,,,,,,,,,False
2023-02-09,1141010100,-2.8,1.5,4.0,10.6,49.9,40070.252,,,False
2023-02-10,1141010100,1.1,1.5,6.4,10.6,79.6,37801.534,40070.252,,False
2023-02-11,1141010100,-1.2,1.5,5.4,10.7,73.0,25284.813,37801.534,,True
2023-02-12,1141010100,,,,,,,25284.813,,True
2023-02-13,1141010100,2.7,1.5,6.1,10.7,66.5,37867.383,,,False
2023-02-14,1141010100,-2.5,1.5,3.7,10.8,54.9,39572.209,37867.383,,False
2023-02-15,1141010100,-1.2,1.6,3.6,10.8,46.4,39523.107,39572.209,,False
2023-02-16,1141010100,-0.7,1.7,4.9,10.9,68.3,39529.691,39523.107,40070.252,False
2023-02-17,1141010100,-1.5,1.9,5.1,10.9,67.8,37161.095,39529.691,37801.534,False
2023-02-18,1141010100,3.0,2.3,5.3,10.9,58.3,24366.807,37161.095,25284.813,True
2023-02-19,1141010100,0.2,2.8,4.4,11.0,56.1,23148.107,24366.807,,True
2023-02-20,1141010100,-3.5,3.2,2.7,11.0,46.4,40359.941,23148.107,37867.383,False
2023-02-21,1141010100,-5.3,3.0,2.3,11.0,42.4,37942.778,40359.941,39572.209,False
2023-02-22,1141010100,-4.5,2.8,3.2,11.1,50.6,39749.733,37942.778,39523.107,False
2023-02-23,1141010100,-1.8,2.9,4.8,11.1,65.5,37524.155,39749.733,39529.691,False
2023-02-24,1141010100,-0.4,3.3,4.4,11.2,57.9,35864.437,37524.155,37161.095,False
2023-02-25,1141010100,-2.9,3.7,2.8,11.2,44.0,25536.175,35864.437,24366.807,True
2023-02-26,1141010100,-3.4,3.6,3.3,11.2,46.6,23043.691,25536.175,23148.107,True
2023-02-27,1141010100,-1.8,3.6,3.8,11.3,47.4,37822.777,23043.691,40359.941,False
2023-02-28,1141010100,,,,,,,37822.777,37942.778,False
2023-03-01,1141010100,,,,,,,,39749.733,True
2023-03-02,1141010100,,,,,,,,37524.155,False
2023-03-03,1141010100,,,,,,,,35864.437,False
2023-03-04,1141010100,,,,,,,,25536.175,True
2023-03-05,1141010100,,,,,,,,23043.691,True
2023-03-06,1141010100,2.2,5.7,4.7,11.5,41.9,33745.761,,37822.777,False
2023-03-07,1141010100,6.3,6.1,8.4,11.6,60.9,32070.665,33745.761,,False
2023-03-08,1141010100,7.4,6.8,9.3,11.6,66.3,30478.611,32070.665,,False
2023-03-09,1141010100,,,,,,,30478.611,,False
2023-03-10,1141010100,6.2,7.6,8.8,11.7,62.1,29297.273,,,False
2023-03-11,1141010100,10.2,8.2,8.3,11.8,52.0,20333.846,29297.273,,True
2023-03-12,1141010100,0.6,8.9,6.7,11.8,68.0,19841.958,20333.846,,True
2023-03-13,1141010100,-1.9,7.9,3.0,11.8,38.9,35565.684,19841.958,33745.761,False
2023-03-14,1141010100,3.3,7.5,5.3,11.9,45.9,31906.748,35565.684,32070.665,False
2023-03-15,1141010100,3.5,7.8,7.7,11.9,66.6,31516.985,31906.748,30478.611,False
2023-03-16,1141010100,0.4,7.7,3.1,12.0,36.8,33687.257,31516.985,,False
2023-03-17,1141010100,0.7,7.4,3.4,12.0,34.3,32551.394,33687.257,29297.273,False
2023-03-18,1141010100,2.5,7.5,4.7,12.0,46.4,21701.072,32551.394,20333.846,True
2023-03-19,1141010100,2.3,7.7,6.3,12.1,59.6,19677.908,21701.072,19841.958,True
2023-03-20,1141010100,2.6,8.1,5.5,12.1,50.4,32102.819,19677.908,35565.684,False
2023-03-21,1141010100,5.0,8.4,5.0,12.2,35.1,30478.434,32102.819,31906.748,False
2023-03-22,1141010100,9.2,9.0,8.6,12.2,44.8,28949.662,30478.434,31516.985,False
2023-03-23,1141010100,12.3,10.0,9.7,12.2,48.9,28205.537,28949.662,33687.257,False
2023-03-24,1141010100,7.6,10.8,5.3,12.3,36.8,27660.091,28205.537,32551.394,False
2023-03-25,1141010100,8.0,10.8,8.5,12.3,59.9,20211.161,27660.091,21701.072,True
2023-03-26,1141010100,4.7,10.9,3.9,12.4,34.0,19201.701,20211.161,19677.908,True
2023-03-27,1141010100,1.9,10.7,4.4,12.4,44.8,29751.126,19201.701,32102.819,False
2023-03-28,1141010100,2.8,10.4,5.8,12.4,53.3,29181.463,29751.126,30478.434,False
2023-03-29,1141010100,5.1,10.4,6.5,12.5,50.3,27407.771,29181.463,28949.662,False
2023-03-30,1141010100,6.4,10.7,6.2,12.5,42.5,28300.071,27407.771,28205.537,False
2023-03-31,1141010100,7.5,11.1,6.9,12.6,42.5,27527.011,28300.071,27660.091,False
2023-04-01,1141010100,9.4,11.6,7.5,12.6,40.4,19196.969,27527.011,20211.161,True
2023-04-02,1141010100,11.9,12.2,6.0,12.6,29.6,18043.265,19196.969,19201.701,True
2023-04-03,1141010100,11.3,12.6,6.1,12.7,29.4,27346.338,18043.265,29751.126,False
2023-04-04,1141010100,12.7,13.1,7.5,12.7,40.4,27011.493,27346.338,29181.463,False
2023-04-05,1141010100,8.7,13.2,13.7,12.8,97.8,27771.44,27011.493,27407.771,False
2023-04-06,1141010100,7.4,12.8,10.7,12.8,94.6,24731.354,27771.44,28300.071,False
2023-04-07,1141010100,4.6,12.1,7.3,12.8,65.0,23639.798,24731.354,27527.011,False
2023-04-08,1141010100,,,,,,,23639.798,19196.969,True
2023-04-09,1141010100,,,,,,,,18043.265,True
2023-04-10,1141010100,,,,,,,,27346.338,False
2023-04-11,1141010100,9.2,12.5,11.1,13.0,73.4,23622.091,,27011.493,False
2023-04-12,1141010100,4.8,12.1,5.3,13.0,45.1,24127.625,23622.091,27771.44,False
2023-04-13,1141010100,5.1,12.1,5.7,13.1,45.0,23468.386,24127.625,24731.354,False
2023-04-14,1141010100,11.9,12.2,10.7,13.1,58.6,22492.884,23468.386,23639.798,False
2023-04-15,1141010100,9.3,12.9,12.6,13.2,81.8,17277.161,22492.884,,True
2023-04-16,1141010100,7.5,13.0,9.0,13.2,71.4,16245.669,17277.161,,True
2023-04-17,1141010100,6.8,12.9,8.5,13.2,59.0,23100.976,16245.669,,False
2023-04-18,1141010100,10.7,13.2,12.4,13.3,78.6,23597.089,23100.976,23622.091,False
2023-04-19,1141010100,11.5,13.4,13.7,13.3,66.1,23034.862,23597.089,24127.625,False
2023-04-20,1141010100,14.5,14.5,16.5,13.3,92.1,22618.126,23034.862,23468.386,False
2023-04-21,1141010100,11.4,14.6,8.9,13.4,50.4,22435.216,22618.126,22492.884,False
2023-04-22,1141010100,12.2,14.9,4.3,13.4,22.9,17042.189,22435.216,17277.161,True
2023-04-23,1141010100,10.7,14.9,6.1,13.4,34.1,15992.898,17042.189,16245.669,True
2023-04-24,1141010100,11.5,15.0,7.3,13.5,40.5,22377.967,15992.898,23100.976,False
2023-04-25,1141010100,9.0,15.1,8.9,13.5,68.6,22615.854,22377.967,23597.089,False
2023-04-26,1141010100,7.4,14.4,8.6,13.6,69.9,22862.223,22615.854,23034.862,False
2023-04-27,1141010100,5.1,14.1,8.6,13.6,61.6,21863.013,22862.223,22618.126,False
2023-04-28,1141010100,9.0,14.5,10.7,13.6,62.0,21525.249,21863.013,22435.216,False
2023-04-29,1141010100,9.9,15.0,13.6,13.7,88.1,16884.291,21525.249,17042.189,True
2023-04-30,1141010100,7.9,14.8,10.4,13.7,72.9,15916.587,16884.291,15992.898,True
2023-05-01,1141010100,9.8,14.9,8.8,13.7,57.0,16987.929,15916.587,22377.967,False
2023-05-02,1141010100,9.1,15.3,7.3,13.8,40.5,21299.959,16987.929,22615.854,False
2023-05-03,1141010100,12.4,15.6,11.6,13.8,52.5,22359.48,21299.959,22862.223,False
2023-05-04,1141010100,15.6,16.4,16.3,13.8,65.5,22587.275,22359.48,21863.013,False
2023-05-05,1141010100,15.5,17.1,20.2,13.9,95.3,16629.386,22587.275,21525.249,True
2023-05-06,1141010100,11.7,17.2,12.5,13.9,85.6,16487.254,16629.386,16884.291,True
2023-05-07,1141010100,11.1,16.2,7.6,13.9,47.1,15278.434,16487.254,15916.587,True
2023-05-08,1141010100,7.9,15.8,9.2,14.0,55.3,20775.2,15278.434,16987.929,False
2023-05-09,1141010100,10.0,16.1,10.2,14.0,55.4,21978.396,20775.2,21299.959,False
2023-05-10,1141010100,10.7,16.6,10.6,14.0,53.3,22461.14,21978.396,22359.48,False
2023-05-11,1141010100,12.8,17.0,10.8,14.1,50.1,22667.169,22461.14,22587.275,False
2023-05-12,1141010100,13.1,17.5,10.1,14.1,50.9,22255.043,22667.169,16629.386,False
2023-05-13,1141010100,12.6,17.6,12.3,14.1,62.0,17730.286,22255.043,16487.254,True
2023-05-14,1141010100,12.9,17.9,11.3,14.2,56.5,16024.573,17730.286,15278.434,True
2023-05-15,1141010100,12.8,18.2,12.6,14.2,54.6,23276.174,16024.573,20775.2,False
2023-05-16,1141010100,17.2,18.7,14.9,14.2,51.9,26893.551,23276.174,21978.396,False
2023-05-17,1141010100,18.6,19.5,17.9,14.2,63.6,27472.759,26893.551,22461.14,False
2023-05-18,1141010100,18.8,20.2,18.6,14.3,74.8,26566.089,27472.759,22667.169,False
2023-05-19,1141010100,16.7,20.1,16.1,14.3,61.4,26211.094,26566.089,22255.043,False
2023-05-20,1141010100,16.6,20.4,16.5,14.3,66.9,19568.512,26211.094,17730.286,True
2023-05-21,1141010100,15.3,20.7,14.7,14.3,74.0,17432.784,19568.512,16024.573,True
2023-05-22,1141010100,15.9,20.7,14.0,14.4,61.3,25922.364,17432.784,23276.174,False
2023-05-23,1141010100,14.1,20.9,11.2,14.4,48.0,26166.922,25922.364,26893.551,False
2023-05-24,1141010100,14.8,21.1,11.7,14.4,49.8,25167.268,26166.922,27472.759,False
2023-05-25,1141010100,15.7,20.9,11.1,14.4,46.6,25908.887,25167.268,26566.089,False
2023-05-26,1141010100,15.8,21.2,14.2,14.5,57.4,25616.357,25908.887,26211.094,False
2023-05-27,1141010100,18.6,21.5,19.4,14.5,87.4,17421.779,25616.357,19568.512,True
2023-05-28,1141010100,18.4,20.7,21.9,14.5,98.9,16958.368,17421.779,17432.784,True
2023-05-29,1141010100,19.0,20.4,23.2,14.5,83.4,18637.581,16958.368,25922.364,False
2023-05-30,1141010100,20.5,21.1,20.2,14.5,69.5,28681.076,18637.581,26166.922,False
2023-05-31,1141010100,18.8,21.5,16.6,14.6,60.8,27423.542,28681.076,25167.268,False
2023-06-01,1141010100,19.7,21.9,18.3,14.6,66.9,28275.333,27423.542,25908.887,False
2023-06-02,1141010100,17.9,21.8,18.3,14.6,77.4,26581.924,28275.333,25616.357,False
2023-06-03,1141010100,16.6,21.5,15.1,14.6,60.1,18894.05,26581.924,17421.779,True
2023-06-04,1141010100,16.9,21.8,15.4,14.6,61.0,17605.465,18894.05,16958.368,True
2023-06-05,1141010100,17.6,22.1,16.8,14.6,66.9,25002.425,17605.465,18637.581,False
2023-06-06,1141010100,17.3,22.3,17.1,14.7,72.9,17527.974,25002.425,28681.076,True
2023-06-07,1141010100,18.9,22.3,19.1,14.7,75.3,27132.265,17527.974,27423.542,False
2023-06-08,1141010100,18.3,22.1,19.2,14.7,80.5,27885.004,27132.265,28275.333,False
2023-06-09,1141010100,18.3,21.9,17.4,14.7,64.0,28617.686,27885.004,26581.924,False
2023-06-10,1141010100,19.6,22.4,19.5,14.7,70.0,19898.199,28617.686,18894.05,True
2023-06-11,1141010100,17.9,22.5,19.8,14.7,76.1,19364.917,19898.199,17605.465,True
2023-06-12,1141010100,18.4,22.6,18.5,14.7,70.5,29467.195,19364.917,25002.425,False
2023-06-13,1141010100,,,,,,,29467.195,17527.974,False
2023-06-14,1141010100,,,,,,,,27132.265,False
2023-06-15,1141010100,,,,,,,,27885.004,False
2023-06-16,1141010100,,,,,,,,28617.686,False
2023-06-17,1141010100,,,,,,,,19898.199,True
2023-06-18,1141010100,,,,,,,,19364.917,True
2023-06-19,1141010100,,,,,,,,29467.195,False
2023-06-20,1141010100,,,,,,,,,False
2023-06-21,1141010100,,,,,,,,,False
2023-06-22,1141010100,,,,,,,,,False
2023-06-23,1141010100,,,,,,,,,False
2023-06-24,1141010100,,,,,,,,,True
2023-06-25,1141010100,,,,,,,,,True
2023-06-26,1141010100,,,,,,,,,False
2023-06-27,1141010100,,,,,,,,,False
2023-06-28,1141010100,,,,,,,,,False
2023-06-29,1141010100,,,,,,,,,False
2023-06-30,1141010100,,,,,,,,,False
2023-07-01,1141010100,,,,,,,,,True
2023-07-02,1141010100,,,,,,,,,True
2023-07-03,1141010100,,,,,,,,,False
2023-07-04,1141010100,,,,,,,,,False
2023-07-05,1141010100,,,,,,,,,False
2023-07-06,1141010100,,,,,,,,,False
2023-07-07,1141010100,,,,,,,,,False
2023-07-08,1141010100,,,,,,,,,True
2023-07-09,1141010100,,,,,,,,,True
2023-07-10,1141010100,,,,,,,,,False
2023-07-11,1141010100,,,,,,,,,False
2023-07-12,1141010100,,,,,,,,,False
2023-07-13,1141010100,,,,,,,,,False
2023-07-14,1141010100,,,,,,,,,False
2023-07-15,1141010100,,,,,,,,,True
2023-07-16,1141010100,,,,,,,,,True
2023-07-17,1141010100,,,,,,,,,False
2023-07-18,1141010100,,,,,,,,,False
2023-07-19,1141010100,,,,,,,,,False
2023-07-20,1141010100,,,,,,,,,False
2023-07-21,1141010100,,,,,,,,,False
2023-07-22,1141010100,,,,,,,,,True
2023-07-23,1141010100,,,,,,,,,True
2023-07-24,1141010100,,,,,,,,,False
2023-07-25,1141010100,,,,,,,,,False
2023-07-26,1141010100,,,,,,,,,False
2023-07-27,1141010100,,,,,,,,,False
2023-07-28,1141010100,,,,,,,,,False
2023-07-29,1141010100,,,,,,,,,True
2023-07-30,1141010100,,,,,,,,,True
2023-07-31,1141010100,,,,,,,,,False
2023-08-01,1141010100,,,,,,,,,False
2023-08-02,1141010100,,,,,,,,,False
2023-08-03,1141010100,,,,,,,,,False
2023-08-04,1141010100,,,,,,,,,False
2023-08-05,1141010100,,,,,,,,,True
2023-08-06,1141010100,,,,,,,,,True
2023-08-07,1141010100,,,,,,,,,False
2023-08-08,1141010100,,,,,,,,,False
2023-08-09,1141010100,,,,,,,,,False
2023-08-10,1141010100,20.9,28.4,24.5,13.8,91.9,30924.291,,,False
2023-08-11,1141010100,21.6,26.5,26.8,13.8,93.1,30635.458,30924.291,,False
2023-08-12,1141010100,22.5,26.0,25.9,13.7,91.0,21178.211,30635.458,,True
2023-08-13,1141010100,22.6,25.9,26.9,13.7,76.9,20958.866,21178.211,,True
2023-08-14,1141010100,24.8,26.5,28.3,13.7,75.4,36064.46,20958.866,,False
2023-08-15,1141010100,24.7,26.8,27.7,13.7,71.4,22522.691,36064.46,,True
2023-08-16,1141010100,24.7,27.2,26.0,13.6,72.0,37052.791,22522.691,,False
2023-08-17,1141010100,24.5,27.3,27.4,13.6,73.0,37486.111,37052.791,30924.291,False
2023-08-18,1141010100,25.5,27.5,28.7,13.5,72.1,38680.671,37486.111,30635.458,False
2023-08-19,1141010100,26.4,27.8,27.3,13.5,68.9,24677.407,38680.671,21178.211,True
2023-08-20,1141010100,25.5,27.9,27.3,13.5,71.8,23407.425,24677.407,20958.866,True
2023-08-21,1141010100,26.0,27.9,28.5,13.4,69.8,40251.769,23407.425,36064.46,False
2023-08-22,1141010100,25.8,28.1,29.4,13.4,80.3,38327.426,40251.769,22522.691,False
2023-08-23,1141010100,23.2,27.9,28.5,13.4,91.3,35892.515,38327.426,37052.791,False
2023-08-24,1141010100,22.3,27.3,26.8,13.3,84.8,33753.762,35892.515,37486.111,False
2023-08-25,1141010100,24.0,27.3,26.6,13.3,77.9,35141.773,33753.762,38680.671,False
2023-08-26,1141010100,23.3,27.4,24.4,13.2,72.3,22773.333,35141.773,24677.407,True
2023-08-27,1141010100,22.7,27.4,25.2,13.2,75.0,21570.044,22773.333,23407.425,True
2023-08-28,1141010100,,,,,,,21570.044,40251.769,False
2023-08-29,1141010100,22.5,26.6,26.5,13.1,89.6,33212.913,,38327.426,False
2023-08-30,1141010100,21.5,26.1,24.4,13.1,88.0,30388.407,33212.913,35892.515,False
2023-08-31,1141010100,21.0,25.9,22.3,13.1,76.9,31131.045,30388.407,33753.762,False
2023-09-01,1141010100,19.7,25.9,21.0,13.0,70.6,30918.178,31131.045,35141.773,False
2023-09-02,1141010100,19.7,25.9,20.0,13.0,63.9,21030.763,30918.178,22773.333,True
2023-09-03,1141010100,23.1,26.0,25.7,12.9,77.8,20145.26,21030.763,21570.044,True
2023-09-04,1141010100,24.3,26.2,28.3,12.9,79.9,35216.057,20145.26,,False
2023-09-05,1141010100,25.0,26.5,26.6,12.9,69.5,35954.465,35216.057,33212.913,False
2023-09-06,1141010100,24.0,26.8,23.9,12.8,65.1,36305.756,35954.465,30388.407,False
2023-09-07,1141010100,20.9,26.8,18.1,12.8,54.8,34283.26,36305.756,31131.045,False
2023-09-08,1141010100,19.6,26.6,19.1,12.7,60.3,33061.774,34283.26,30918.178,False
2023-09-09,1141010100,20.8,26.4,21.5,12.7,66.3,22395.711,33061.774,21030.763,True
2023-09-10,1141010100,,,,,,,22395.711,20145.26,True
2023-09-11,1141010100,23.1,26.3,21.6,12.6,67.3,33906.461,,35216.057,False
2023-09-12,1141010100,21.7,26.2,22.6,12.6,69.8,33749.199,33906.461,35954.465,False
2023-09-13,1141010100,19.6,26.1,22.3,12.5,84.5,30516.69,33749.199,36305.756,False
2023-09-14,1141010100,19.2,25.6,20.5,12.5,72.4,30416.791,30516.69,34283.26,False
2023-09-15,1141010100,20.3,25.4,22.1,12.5,82.3,28331.842,30416.791,33061.774,False
2023-09-16,1141010100,22.0,25.3,25.9,12.4,87.8,21040.051,28331.842,22395.711,True
2023-09-17,1141010100,22.0,25.2,26.1,12.4,84.8,20708.974,21040.051,,True
2023-09-18,1141010100,22.1,25.4,24.3,12.4,79.1,31685.591,20708.974,33906.461,False
2023-09-19,1141010100,21.6,25.5,24.2,12.3,81.1,30612.004,31685.591,33749.199,False
2023-09-20,1141010100,18.8,25.4,21.8,12.3,90.4,28038.117,30612.004,30516.69,False
2023-09-21,1141010100,17.5,24.7,16.5,12.2,70.9,19843.093,28038.117,30416.791,False
2023-09-22,1141010100,15.2,24.2,15.8,12.2,68.4,24692.674,19843.093,28331.842,False
2023-09-23,1141010100,16.3,23.9,16.1,12.2,63.9,17710.352,24692.674,21040.051,True
2023-09-24,1141010100,17.9,23.8,14.3,12.1,56.4,16190.819,17710.352,20708.974,True
2023-09-25,1141010100,17.9,23.7,16.9,12.1,66.4,24944.246,16190.819,31685.591,False
2023-09-26,1141010100,18.6,23.6,22.3,12.0,95.8,25430.707,24944.246,30612.004,False
2023-09-27,1141010100,20.0,23.3,23.1,12.0,90.1,25180.505,25430.707,28038.117,False
2023-09-28,1141010100,19.6,23.4,21.2,12.0,78.3,16798.479,25180.505,19843.093,True
2023-09-29,1141010100,17.4,23.6,14.9,11.9,61.5,15143.268,16798.479,24692.674,True
2023-09-30,1141010100,17.1,23.5,17.7,11.9,77.0,15125.221,15143.268,17710.352,True
2023-10-01,1141010100,14.4,23.0,12.2,11.8,59.5,15698.204,15125.221,16190.819,True
2023-10-02,1141010100,12.9,22.4,10.7,11.8,53.8,15938.569,15698.204,24944.246,False
2023-10-03,1141010100,14.4,21.9,13.0,11.7,66.3,15641.142,15938.569,25430.707,True
