지역코드,날짜,최저기온(°C),0.5m 지중온도(°C),평균 증기압(hPa),가조시간(hr),평균 상대습도(%),파워
1111010200,2023-01-11,-2.0,2.3,4.4,9.8,61.9,10332.849
1111010200,2023-01-12,-0.6,2.3,4.1,9.8,46.6,9376.524
1111010200,2023-01-13,5.1,1.3,10.8,9.8,99.1,9424.906
1111010200,2023-01-14,3.8,1.8,9.1,9.8,92.9,6761.703
1111010200,2023-01-15,-3.5,1.9,5.7,9.9,93.9,7213.632
1111010200,2023-01-16,-6.8,2.1,2.8,9.9,63.1,10638.522
1111010200,2023-01-17,-7.0,2.2,3.1,9.9,65.1,11960.712
1111010200,2023-01-18,-4.6,2.3,3.1,9.9,60.5,12600.665
1111010200,2023-01-19,-6.0,2.3,4.2,9.9,69.3,11514.309
1111010200,2023-01-20,-7.7,2.3,2.7,10.0,52.4,10490.859
1111010200,2023-01-21,-10.5,2.3,2.4,10.0,55.4,8360.613
1111010200,2023-01-22,-2.8,2.3,3.7,10.0,62.8,8020.951
1111010200,2023-01-23,-6.9,2.3,4.0,10.0,66.6,8284.333
1111010200,2023-01-24,-17.0,2.2,1.0,10.1,51.9,10970.007
1111010200,2023-01-25,-17.3,2.0,1.1,10.1,45.1,14419.162
1111010200,2023-01-26,-9.0,1.9,3.2,10.1,80.1,13623.431
1111010200,2023-02-09,-2.8,1.5,4.0,10.6,49.9,10442.019
1111010200,2023-02-10,1.1,1.5,6.4,10.6,79.6,9975.193
1111010200,2023-02-11,-1.2,1.5,5.4,10.7,73.0,7128.073
1111010200,2023-02-13,2.7,1.5,6.1,10.7,66.5,9360.814
1111010200,2023-02-14,-2.5,1.5,3.7,10.8,54.9,9838.741
1111010200,2023-02-15,-1.2,1.6,3.6,10.8,46.4,10426.572
1111010200,2023-02-16,-0.7,1.7,4.9,10.9,68.3,11048.146
1111010200,2023-02-17,-1.5,1.9,5.1,10.9,67.8,10105.058
1111010200,2023-02-18,3.0,2.3,5.3,10.9,58.3,7135.94
1111010200,2023-02-19,0.2,2.8,4.4,11.0,56.1,7143.914
1111010200,2023-02-20,-3.5,3.2,2.7,11.0,46.4,11382.625
1111010200,2023-02-21,-5.3,3.0,2.3,11.0,42.4,10059.412
1111010200,2023-02-22,-4.5,2.8,3.2,11.1,50.6,10898.243
1111010200,2023-02-23,-1.8,2.9,4.8,11.1,65.5,10915.957
1111010200,2023-02-24,-0.4,3.3,4.4,11.2,57.9,10467.46
1111010200,2023-02-25,-2.9,3.7,2.8,11.2,44.0,7194.678
1111010200,2023-02-26,-3.4,3.6,3.3,11.2,46.6,7019.66
1111010200,2023-02-27,-1.8,3.6,3.8,11.3,47.4,10501.977
1111010200,2023-03-06,2.2,5.7,4.7,11.5,41.9,11182.027
1111010200,2023-03-07,6.3,6.1,8.4,11.6,60.9,10300.66
1111010200,2023-03-08,7.4,6.8,9.3,11.6,66.3,10119.287
1111010200,2023-03-10,6.2,7.6,8.8,11.7,62.1,9355.809
1111010200,2023-03-11,10.2,8.2,8.3,11.8,52.0,6952.878
1111010200,2023-03-12,0.6,8.9,6.7,11.8,68.0,6931.556
1111010200,2023-03-13,-1.9,7.9,3.0,11.8,38.9,10622.973
1111010200,2023-03-14,3.3,7.5,5.3,11.9,45.9,9818.306
1111010200,2023-03-15,3.5,7.8,7.7,11.9,66.6,10021.913
1111010200,2023-03-16,0.4,7.7,3.1,12.0,36.8,10131.189
1111010200,2023-03-17,0.7,7.4,3.4,12.0,34.3,10116.598
1111010200,2023-03-18,2.5,7.5,4.7,12.0,46.4,6838.138
1111010200,2023-03-19,2.3,7.7,6.3,12.1,59.6,6291.874
1111010200,2023-03-20,2.6,8.1,5.5,12.1,50.4,9197.019
1111010200,2023-03-21,5.0,8.4,5.0,12.2,35.1,8956.475
1111010200,2023-03-22,9.2,9.0,8.6,12.2,44.8,8489.085
1111010200,2023-03-23,12.3,10.0,9.7,12.2,48.9,8405.073
1111010200,2023-03-24,7.6,10.8,5.3,12.3,36.8,7987.121
1111010200,2023-03-25,8.0,10.8,8.5,12.3,59.9,6174.718
1111010200,2023-03-26,4.7,10.9,3.9,12.4,34.0,5873.527
1111010200,2023-03-27,1.9,10.7,4.4,12.4,44.8,8656.048
1111010200,2023-03-28,2.8,10.4,5.8,12.4,53.3,8440.856
1111010200,2023-03-29,5.1,10.4,6.5,12.5,50.3,8105.087
1111010200,2023-03-30,6.4,10.7,6.2,12.5,42.5,7875.674
1111010200,2023-03-31,7.5,11.1,6.9,12.6,42.5,7072.243
1111010200,2023-04-01,9.4,11.6,7.5,12.6,40.4,5317.557
1111010200,2023-04-02,11.9,12.2,6.0,12.6,29.6,5534.507
1111010200,2023-04-03,11.3,12.6,6.1,12.7,29.4,7153.827
1111010200,2023-04-04,12.7,13.1,7.5,12.7,40.4,7838.505
1111010200,2023-04-05,8.7,13.2,13.7,12.8,97.8,8522.118
1111010200,2023-04-06,7.4,12.8,10.7,12.8,94.6,8963.942
1111010200,2023-04-07,4.6,12.1,7.3,12.8,65.0,8144.874
1111010200,2023-04-11,9.2,12.5,11.1,13.0,73.4,8756.384
1111010200,2023-04-12,4.8,12.1,5.3,13.0,45.1,8290.298999999999
1111010200,2023-04-13,5.1,12.1,5.7,13.1,45.0,8174.902
1111010200,2023-04-14,11.9,12.2,10.7,13.1,58.6,7927.737
1111010200,2023-04-15,9.3,12.9,12.6,13.2,81.8,6204.395
1111010200,2023-04-16,7.5,13.0,9.0,13.2,71.4,5902.689
1111010200,2023-04-17,6.8,12.9,8.5,13.2,59.0,8008.992
1111010200,2023-04-18,10.7,13.2,12.4,13.3,78.6,8284.081
1111010200,2023-04-19,11.5,13.4,13.7,13.3,66.1,7864.67
1111010200,2023-04-20,14.5,14.5,16.5,13.3,92.1,7838.274
1111010200,2023-04-21,11.4,14.6,8.9,13.4,50.4,7609.1
1111010200,2023-04-22,12.2,14.9,4.3,13.4,22.9,5833.176
1111010200,2023-04-23,10.7,14.9,6.1,13.4,34.1,5420.323
1111010200,2023-04-24,11.5,15.0,7.3,13.5,40.5,7558.056
1111010200,2023-04-25,9.0,15.1,8.9,13.5,68.6,7954.638
1111010200,2023-04-26,7.4,14.4,8.6,13.6,69.9,7904.577999999999
1111010200,2023-04-27,5.1,14.1,8.6,13.6,61.6,7601.85
1111010200,2023-04-28,9.0,14.5,10.7,13.6,62.0,7378.493
1111010200,2023-04-29,9.9,15.0,13.6,13.7,88.1,6412.669
1111010200,2023-04-30,7.9,14.8,10.4,13.7,72.9,5852.314
1111010200,2023-05-01,9.8,14.9,8.8,13.7,57.0,6695.345
1111010200,2023-05-02,9.1,15.3,7.3,13.8,40.5,7197.418
1111010200,2023-05-03,12.4,15.6,11.6,13.8,52.5,7427.603
1111010200,2023-05-04,15.6,16.4,16.3,13.8,65.5,7220.624
1111010200,2023-05-05,15.5,17.1,20.2,13.9,95.3,5544.543
1111010200,2023-05-06,11.7,17.2,12.5,13.9,85.6,5699.402
1111010200,2023-05-07,11.1,16.2,7.6,13.9,47.1,5173.337
1111010200,2023-05-08,7.9,15.8,9.2,14.0,55.3,7495.997
1111010200,2023-05-09,10.0,16.1,10.2,14.0,55.4,7339.06
1111010200,2023-05-10,10.7,16.6,10.6,14.0,53.3,7533.603
1111010200,2023-05-11,12.8,17.0,10.8,14.1,50.1,7422.841
1111010200,2023-05-12,13.1,17.5,10.1,14.1,50.9,7222.881
1111010200,2023-05-13,12.6,17.6,12.3,14.1,62.0,5429.052
1111010200,2023-05-14,12.9,17.9,11.3,14.2,56.5,5417.974
1111010200,2023-05-15,12.8,18.2,12.6,14.2,54.6,7492.933
1111010200,2023-05-16,17.2,18.7,14.9,14.2,51.9,7899.656
1111010200,2023-05-17,18.6,19.5,17.9,14.2,63.6,7842.54
1111010200,2023-05-18,18.8,20.2,18.6,14.3,74.8,8230.535
1111010200,2023-05-19,16.7,20.1,16.1,14.3,61.4,7638.71
1111010200,2023-05-20,16.6,20.4,16.5,14.3,66.9,5700.377
1111010200,2023-05-21,15.3,20.7,14.7,14.3,74.0,5803.722
1111010200,2023-05-22,15.9,20.7,14.0,14.4,61.3,7804.552
1111010200,2023-05-23,14.1,20.9,11.2,14.4,48.0,7839.255999999999
1111010200,2023-05-24,14.8,21.1,11.7,14.4,49.8,7741.342
1111010200,2023-05-25,15.7,20.9,11.1,14.4,46.6,7867.998
1111010200,2023-05-26,15.8,21.2,14.2,14.5,57.4,7725.279
1111010200,2023-05-27,18.6,21.5,19.4,14.5,87.4,5430.71
1111010200,2023-05-28,18.4,20.7,21.9,14.5,98.9,5757.759
1111010200,2023-05-29,19.0,20.4,23.2,14.5,83.4,5540.1720000000005
1111010200,2023-05-30,20.5,21.1,20.2,14.5,69.5,8802.01
1111010200,2023-05-31,18.8,21.5,16.6,14.6,60.8,8179.657
1111010200,2023-06-01,19.7,21.9,18.3,14.6,66.9,8525.456
1111010200,2023-06-02,17.9,21.8,18.3,14.6,77.4,7953.823
1111010200,2023-06-03,16.6,21.5,15.1,14.6,60.1,5072.243
1111010200,2023-06-04,16.9,21.8,15.4,14.6,61.0,4916.113
1111010200,2023-06-05,17.6,22.1,16.8,14.6,66.9,7235.65
1111010200,2023-06-06,17.3,22.3,17.1,14.7,72.9,5363.557
1111010200,2023-06-07,18.9,22.3,19.1,14.7,75.3,8345.053
1111010200,2023-06-08,18.3,22.1,19.2,14.7,80.5,8059.363
1111010200,2023-06-09,18.3,21.9,17.4,14.7,64.0,8238.993
1111010200,2023-06-10,19.6,22.4,19.5,14.7,70.0,5605.413
1111010200,2023-06-11,17.9,22.5,19.8,14.7,76.1,5628.888
1111010200,2023-06-12,18.4,22.6,18.5,14.7,70.5,8959.742
1111010200,2023-08-10,20.9,28.4,24.5,13.8,91.9,10574.916
1111010200,2023-08-11,21.6,26.5,26.8,13.8,93.1,10663.401
1111010200,2023-08-12,22.5,26.0,25.9,13.7,91.0,7439.42
1111010200,2023-08-13,22.6,25.9,26.9,13.7,76.9,7534.04
1111010200,2023-08-14,24.8,26.5,28.3,13.7,75.4,11284.09
1111010200,2023-08-15,24.7,26.8,27.7,13.7,71.4,8707.632
1111010200,2023-08-16,24.7,27.2,26.0,13.6,72.0,12138.473
1111010200,2023-08-17,24.5,27.3,27.4,13.6,73.0,12747.312
1111010200,2023-08-18,25.5,27.5,28.7,13.5,72.1,14263.865
1111010200,2023-08-19,26.4,27.8,27.3,13.5,68.9,9308.153
1111010200,2023-08-20,25.5,27.9,27.3,13.5,71.8,9085.904
1111010200,2023-08-21,26.0,27.9,28.5,13.4,69.8,13806.149
1111010200,2023-08-22,25.8,28.1,29.4,13.4,80.3,14211.955
1111010200,2023-08-23,23.2,27.9,28.5,13.4,91.3,12975.996
1111010200,2023-08-24,22.3,27.3,26.8,13.3,84.8,12220.703
1111010200,2023-08-25,24.0,27.3,26.6,13.3,77.9,12463.991
1111010200,2023-08-26,23.3,27.4,24.4,13.2,72.3,8417.037
1111010200,2023-08-27,22.7,27.4,25.2,13.2,75.0,8205.522
1111010200,2023-08-29,22.5,26.6,26.5,13.1,89.6,12100.543
1111010200,2023-08-30,21.5,26.1,24.4,13.1,88.0,11208.052
1111010200,2023-08-31,21.0,25.9,22.3,13.1,76.9,11089.086
1111010200,2023-09-01,19.7,25.9,21.0,13.0,70.6,9913.322
1111010200,2023-09-02,19.7,25.9,20.0,13.0,63.9,7843.753
1111010200,2023-09-03,23.1,26.0,25.7,12.9,77.8,8262.294
1111010200,2023-09-04,24.3,26.2,28.3,12.9,79.9,13285.702
1111010200,2023-09-05,25.0,26.5,26.6,12.9,69.5,14197.815
1111010200,2023-09-06,24.0,26.8,23.9,12.8,65.1,14098.509
1111010200,2023-09-07,20.9,26.8,18.1,12.8,54.8,13102.95
1111010200,2023-09-08,19.6,26.6,19.1,12.7,60.3,12285.561
1111010200,2023-09-09,20.8,26.4,21.5,12.7,66.3,8484.968
1111010200,2023-09-11,23.1,26.3,21.6,12.6,67.3,13067.781
1111010200,2023-09-12,21.7,26.2,22.6,12.6,69.8,12767.06
1111010200,2023-09-13,19.6,26.1,22.3,12.5,84.5,12034.645
1111010200,2023-09-14,19.2,25.6,20.5,12.5,72.4,11317.064
1111010200,2023-09-15,20.3,25.4,22.1,12.5,82.3,11043.266
1111010200,2023-09-16,22.0,25.3,25.9,12.4,87.8,8233.016
1111010200,2023-09-17,22.0,25.2,26.1,12.4,84.8,8272.772
1111010200,2023-09-18,22.1,25.4,24.3,12.4,79.1,12314.108
1111010200,2023-09-19,21.6,25.5,24.2,12.3,81.1,12112.75
1111010200,2023-09-20,18.8,25.4,21.8,12.3,90.4,11088.466
1111010200,2023-09-21,17.5,24.7,16.5,12.2,70.9,7850.513
1111010200,2023-09-22,15.2,24.2,15.8,12.2,68.4,10192.93
1111010200,2023-09-23,16.3,23.9,16.1,12.2,63.9,7789.392
1111010200,2023-09-24,17.9,23.8,14.3,12.1,56.4,6487.941
1111010200,2023-09-25,17.9,23.7,16.9,12.1,66.4,10533.26
1111010200,2023-09-26,18.6,23.6,22.3,12.0,95.8,10966.133
1111010200,2023-09-27,20.0,23.3,23.1,12.0,90.1,10933.387
1111010200,2023-09-28,19.6,23.4,21.2,12.0,78.3,7276.441
1111010200,2023-09-29,17.4,23.6,14.9,11.9,61.5,6597.473
1111010200,2023-09-30,17.1,23.5,17.7,11.9,77.0,6747.608
1111010200,2023-10-01,14.4,23.0,12.2,11.8,59.5,6653.816
1111010200,2023-10-02,12.9,22.4,10.7,11.8,53.8,6693.026
1111010200,2023-10-03,14.4,21.9,13.0,11.7,66.3,7334.019
1111010200,2023-10-04,14.2,21.5,14.8,11.7,75.5,10059.06
1111010200,2023-10-05,9.9,21.1,7.4,11.7,46.1,9588.177
1111010200,2023-10-06,9.6,20.5,9.5,11.6,55.3,9268.429
1111010200,2023-10-07,11.7,20.2,11.7,11.6,62.6,7343.394999999999
1111010200,2023-10-08,15.2,20.2,13.0,11.6,67.1,7306.533
1111010200,2023-10-09,14.1,20.0,13.3,11.5,68.1,7406.713
1111010200,2023-10-10,11.9,20.0,12.5,11.5,67.1,9554.295
1111010200,2023-10-11,12.9,19.9,11.1,11.4,57.5,9696.989
1111010200,2023-10-12,12.0,19.8,12.2,11.4,62.4,9323.987
1111010200,2023-10-13,14.3,19.8,13.7,11.4,69.6,9394.884
1111010200,2023-10-14,12.9,19.7,14.1,11.3,84.9,8162.336
1111010200,2023-10-15,10.9,19.2,14.3,11.3,80.0,7658.593
1111010200,2023-10-16,10.7,19.1,9.3,11.2,57.0,9511.493
1111010200,2023-10-17,7.5,18.8,8.4,11.2,55.6,9552.372
1111010200,2023-10-18,9.2,18.3,11.9,11.2,67.0,9527.578
1111010200,2023-10-19,14.9,18.4,16.1,11.1,82.5,9820.823
1111010200,2023-10-20,7.2,18.5,6.4,11.1,46.9,9290.303
1111010200,2023-10-21,5.9,17.8,6.7,11.1,54.8,7344.884
1111010200,2023-10-22,5.4,17.1,9.8,11.0,67.3,7634.928
1111010200,2023-10-23,11.1,16.9,12.4,11.0,73.8,9783.503
1111010200,2023-10-24,11.2,17.1,13.8,10.9,78.5,9590.619
1111010200,2023-10-25,12.7,17.2,14.6,10.9,78.6,9289.072
1111010200,2023-10-26,14.6,17.5,15.5,10.9,79.4,8962.864
1111010200,2023-10-27,12.6,17.9,12.4,10.8,71.1,8744.354
1111010200,2023-10-28,9.4,17.7,9.7,10.8,62.9,6987.533
1111010200,2023-10-29,9.8,17.3,10.0,10.8,61.6,6836.016
1111010200,2023-10-30,9.7,17.1,12.1,10.7,72.0,8818.48
1111010200,2023-10-31,12.7,17.200000000000003,14.0,10.7,76.0,9034.465
1111010200,2023-11-01,17.2,17.3,17.9,10.7,81.8,9102.864
1111010200,2023-11-02,18.7,17.7,17.0,10.6,70.9,8801.061
1111010200,2023-11-03,17.7,18.3,18.7,10.6,83.3,9286.879
1111010200,2023-11-04,14.1,18.5,14.9,10.5,75.5,6997.366
1111010200,2023-11-05,15.1,18.4,17.2,10.5,87.0,7214.003
1111010200,2023-11-06,6.6,18.2,13.5,10.5,84.9,9065.71
1111010200,2023-11-07,3.6,17.4,5.7,10.4,62.5,9142.871
1111010200,2023-11-08,1.8,16.0,5.7,10.4,55.1,9526.804
1111010200,2023-11-09,5.9,15.1,10.1,10.4,73.1,9835.331
1111010200,2023-11-14,-0.8,11.0,5.7,10.2,66.1,12577.84
1111010200,2023-11-15,2.0,10.8,7.0,10.2,71.4,11731.768
1111010200,2023-11-16,5.7,11.0,8.2,10.2,85.0,11496.259
1111010200,2023-11-17,-1.9,10.9,4.1,10.1,59.3,10409.326
1111010200,2023-11-18,-3.8,10.2,3.8,10.1,58.9,9202.922
1111010200,2023-11-19,-0.3,9.5,6.4,10.1,68.3,8750.216
1111010200,2023-11-20,1.8,9.5,5.3,10.1,58.4,12841.466
1111010200,2023-11-21,1.4,9.4,5.9,10.0,59.6,12254.162
1111010200,2023-11-22,2.9,9.4,8.0,10.0,68.1,12082.673
1111010200,2023-11-23,1.9,9.9,9.0,10.0,71.1,11604.377
1111010200,2023-11-24,-4.4,10.3,2.8,9.9,51.8,13331.318
1111010200,2023-11-25,-5.9,9.3,2.3,9.9,42.8,10226.714
1111010200,2023-11-26,-0.1,8.5,3.7,9.9,43.6,9828.69
1111010200,2023-11-27,4.4,8.6,7.8,9.9,82.9,13989.416
1111010200,2023-11-28,-1.2,8.8,3.9,9.8,57.5,14111.817
1111010200,2023-11-29,-4.0,8.3,3.3,9.8,58.9,14678.776
1111010200,2023-11-30,-7.3,7.5,2.1,9.8,48.5,15600.108
1111010200,2023-12-01,-6.8,6.8,2.6,9.8,55.3,15023.276
1111010200,2023-12-02,-4.4,6.2,4.3,9.8,60.8,11115.47
1111010200,2023-12-03,-2.8,6.0,3.5,9.8,56.3,10082.563
1111010200,2023-12-04,-3.0,5.9,4.4,9.7,59.5,13584.145
1111010200,2023-12-05,3.8,5.8,5.5,9.7,55.4,13960.996
1111010200,2023-12-06,3.9,6.2,7.2,9.7,76.1,14135.375
1111010200,2023-12-07,0.8,6.6,6.4,9.7,64.0,13380.623
1111010200,2023-12-08,5.1,6.8,10.0,9.7,73.4,12680.284
1111010200,2023-12-09,11.7,7.6,12.9,9.7,82.9,9212.645
1111010200,2023-12-10,6.7,8.6,8.9,9.7,67.9,9034.797
1111010200,2023-12-11,5.0,9.0,9.5,9.6,82.9,13043.373
1111010200,2023-12-12,3.5,9.1,6.7,9.6,75.6,13167.056
1111010200,2023-12-13,2.6,8.7,7.2,9.6,74.1,11826.871
1111010200,2023-12-14,6.2,8.6,8.9,9.6,85.8,12157.856
1111010200,2023-12-15,3.7,8.5,8.3,9.6,95.4,13414.968
1111010200,2023-12-16,-9.9,8.2,3.4,9.6,68.9,10495.762
1111010200,2023-12-17,-12.4,7.1,1.4,9.6,48.9,11705.376
1111010200,2023-12-18,-12.2,5.9,1.5,9.6,45.1,18222.434
1111010200,2023-12-19,-8.2,5.1,3.1,9.6,63.1,16748.956
1111010200,2023-12-20,-11.9,4.7,2.3,9.6,64.1,17193.946
1111010200,2023-12-21,-14.4,4.3,1.4,9.6,57.4,19312.819
1111010200,2023-12-22,-14.7,4.0,1.3,9.6,51.8,19218.611
1111010200,2023-12-23,-12.7,3.7,1.9,9.6,53.4,12670.156
1111010200,2023-12-24,-5.6,3.5,3.8,9.6,73.4,11059.097
1111010200,2023-12-25,-2.7,3.4,4.7,9.6,80.8,11027.134
1111010200,2023-12-26,-2.6,3.3,5.0,9.6,72.9,16583.627
1111010200,2023-12-27,-2.8,3.2,5.2,9.6,76.6,15151.953
1111010200,2023-12-28,-1.7,3.1,4.6,9.6,69.5,15116.639
1111010200,2023-12-29,-1.5,3.1,4.8,9.6,71.0,14502.729
1111010200,2023-12-30,-0.9,3.0,5.9,9.6,92.0,10121.004
1111010200,2023-12-31,0.6,3.0,6.8,9.6,95.5,10099.205
1111010200,2024-01-01,-0.3,2.8,6.3,9.6,83.4,10073.985
1111010200,2024-01-02,2.2,2.8,5.5,9.6,72.6,15224.647
1111010200,2024-01-03,-1.1,2.8,5.6,9.7,80.4,15574.738
1111010200,2024-01-04,-3.3,2.8,5.0,9.7,74.3,15202.478
1111010200,2024-01-05,1.4,2.8,6.7,9.7,77.1,14573.645
1111010200,2024-01-06,-2.7,3.0,4.0,9.7,63.9,10194.338
1111010200,2024-01-07,-8.3,3.0,2.5,9.7,57.4,10833.016
1111010200,2024-01-08,-10.3,2.9,2.5,9.7,57.8,16777.577
1111010200,2024-01-09,-1.9,2.8,5.0,9.7,84.0,16215.015
1111010200,2024-01-10,-4.1,2.8,4.9,9.8,85.9,15986.88
1111010200,2024-01-11,-2.4,2.8,5.6,9.8,80.6,15644.359
1111010200,2024-01-12,-1.4,2.8,4.0,9.8,61.6,12963.892
1111010200,2024-01-13,-3.8,2.8,2.7,9.8,44.3,9695.742
1111010200,2024-01-14,-3.3,2.7,4.4,9.8,74.5,9798.678
1111010200,2024-01-15,-6.9,2.6,2.3,9.9,51.3,14024.192
1111010200,2024-01-16,-7.2,2.6,2.6,9.9,49.8,13995.045
1111010200,2024-01-17,-2.3,2.5,5.1,9.9,78.5,13602.435
1111010200,2024-01-18,1.4,2.4,6.8,9.9,81.5,12796.427
1111010200,2024-01-20,1.9,2.3,5.4,10.0,69.5,5865.517
1111010200,2024-01-21,-2.4,2.5,5.3,10.0,75.8,8271.494999999999
1111010200,2024-01-22,-11.9,2.7,2.2,10.0,65.6,15271.738
1111010200,2024-01-23,-14.0,2.4,1.4,10.0,53.6,16963.072
1111010200,2024-01-24,-11.2,2.3,1.7,10.1,52.0,16233.851
1111010200,2024-01-25,-9.7,2.2,2.0,10.1,47.8,15288.679
1111010200,2024-01-26,-6.9,2.1,3.4,10.1,62.5,14059.401
1111010200,2024-01-27,-4.6,2.0,4.0,10.2,70.0,9536.479
1111010200,2024-01-28,-5.0,1.9,3.4,10.2,62.3,9667.834
1111010300,2022-12-04,-5.2,7.5,1.8,9.7,38.9,9.952
1111010300,2022-12-05,-7.0,7.0,2.0,9.7,41.9,10.764
1111010300,2022-12-06,-3.9,6.6,4.1,9.7,62.8,10.976
1111010300,2022-12-08,0.1,6.6,4.4,9.7,57.5,94.639
1111010300,2022-12-09,0.9,6.6,5.1,9.7,60.8,60.513
1111010300,2022-12-10,-0.6,6.8,3.4,9.6,46.5,66.971
1111010300,2022-12-11,-1.5,6.5,3.5,9.6,52.5,37.775
1111010300,2022-12-12,-2.0,6.2,5.3,9.6,73.4,61.41
1111010300,2022-12-13,-6.4,6.1,4.5,9.6,70.8,68.343
1111010300,2022-12-14,-11.0,6.0,1.6,9.6,50.1,108.361
1111010300,2022-12-15,-8.5,5.4,3.6,9.6,79.1,80.989
1111010300,2022-12-16,-9.6,5.0,2.1,9.6,56.9,78.881
1111010300,2022-12-17,-9.8,4.8,1.9,9.6,52.0,73.063
1111010300,2022-12-18,-12.4,4.5,1.4,9.6,47.1,42.766
1111010300,2022-12-19,-12.0,4.3,2.0,9.6,55.6,82.34
1111010300,2022-12-20,-9.5,4.1,2.7,9.6,55.8,78.17
1111010300,2022-12-21,-2.6,4.0,5.0,9.6,82.4,73.488
1111010300,2022-12-22,-11.3,3.9,2.1,9.6,60.5,82.202
1111010300,2022-12-23,-13.7,3.7,1.5,9.6,60.5,88.772
1111010300,2022-12-24,-13.5,3.5,1.8,9.6,54.9,83.803
1111010300,2022-12-25,-9.6,3.4,2.7,9.6,66.5,48.068
1111010300,2022-12-26,-7.9,3.2,3.1,9.6,68.4,107.014
1111010300,2022-12-27,-7.3,3.1,3.5,9.6,69.8,79.125
1111010300,2022-12-28,-6.0,3.0,2.8,9.6,58.1,74.485
1111010300,2022-12-29,-7.8,2.9,2.8,9.6,56.3,85.138
1111010300,2022-12-30,-4.4,2.9,3.5,9.6,65.6,71.83
1111010300,2023-01-01,-4.3,2.8,3.3,9.6,54.5,39.869
1111010300,2023-01-02,-7.4,2.7,2.0,9.6,45.9,109.158
1111010300,2023-01-03,-9.0,2.6,2.0,9.7,49.0,71.505
1111010300,2023-01-04,-5.7,2.5,2.7,9.7,51.4,68.178
1111010300,2023-01-05,-5.6,2.4,3.1,9.7,58.1,66.687
1111010300,2023-01-06,-4.7,2.3,4.6,9.7,71.9,62.928
1111010300,2023-01-07,-1.4,2.3,5.5,9.7,80.9,61.471
1111010300,2023-01-08,-3.7,2.3,4.6,9.7,69.3,36.207
1111010300,2023-01-09,-1.3,2.3,4.7,9.7,60.1,85.647
1111010300,2023-01-10,-3.9,2.3,4.0,9.8,59.9,61.199
1111010300,2023-01-11,-2.0,2.3,4.4,9.8,61.9,61.814
1111010300,2023-01-12,-0.6,2.3,4.1,9.8,46.6,56.982
1111010300,2023-01-13,5.1,1.3,10.8,9.8,99.1,58.408
1111010300,2023-01-14,3.8,1.8,9.1,9.8,92.9,53.586
1111010300,2023-01-15,-3.5,1.9,5.7,9.9,93.9,33.899
1111010300,2023-01-16,-6.8,2.1,2.8,9.9,63.1,100.133
1111010300,2023-01-17,-7.0,2.2,3.1,9.9,65.1,71.154
1111010300,2023-01-18,-4.6,2.3,3.1,9.9,60.5,75.497
1111010300,2023-01-19,-6.0,2.3,4.2,9.9,69.3,63.373000000000005
1111010300,2023-01-20,-7.7,2.3,2.7,10.0,52.4,65.245
1111010300,2023-01-21,-10.5,2.3,2.4,10.0,55.4,39.185
1111010300,2023-01-22,-2.8,2.3,3.7,10.0,62.8,30.549
1111010300,2023-01-23,-6.9,2.3,4.0,10.0,66.6,38.895
1111010300,2023-01-24,-17.0,2.2,1.0,10.1,51.9,92.703
1111010300,2023-01-25,-17.3,2.0,1.1,10.1,45.1,103.388
1111010300,2023-01-26,-9.0,1.9,3.2,10.1,80.1,110.81
1111010300,2023-02-09,-2.8,1.5,4.0,10.6,49.9,56.538
1111010300,2023-02-10,1.1,1.5,6.4,10.6,79.6,49.068
1111010300,2023-02-11,-1.2,1.5,5.4,10.7,73.0,89.512
1111010300,2023-02-13,2.7,1.5,6.1,10.7,66.5,53.4775
1111010300,2023-02-14,-2.5,1.5,3.7,10.8,54.9,59.729
1111010300,2023-02-15,-1.2,1.6,3.6,10.8,46.4,61.567
1111010300,2023-02-16,-0.7,1.7,4.9,10.9,68.3,53.257
1111010300,2023-02-17,-1.5,1.9,5.1,10.9,67.8,80.633
1111010300,2023-02-18,3.0,2.3,5.3,10.9,58.3,37.013
1111010300,2023-02-19,0.2,2.8,4.4,11.0,56.1,37.118
1111010300,2023-02-20,-3.5,3.2,2.7,11.0,46.4,47.96
1111010300,2023-02-21,-5.3,3.0,2.3,11.0,42.4,47.02
1111010300,2023-02-22,-4.5,2.8,3.2,11.1,50.6,54.849
1111010300,2023-02-23,-1.8,2.9,4.8,11.1,65.5,49.411
1111010300,2023-02-24,-0.4,3.3,4.4,11.2,57.9,55.293
1111010300,2023-02-25,-2.9,3.7,2.8,11.2,44.0,103.873
1111010300,2023-02-26,-3.4,3.6,3.3,11.2,46.6,36.317
1111010300,2023-02-27,-1.8,3.6,3.8,11.3,47.4,51.987
1111010300,2023-03-06,2.2,5.7,4.7,11.5,41.9,46.987
1111010300,2023-03-07,6.3,6.1,8.4,11.6,60.9,44.733
1111010300,2023-03-08,7.4,6.8,9.3,11.6,66.3,34.12
1111010300,2023-03-10,6.2,7.6,8.8,11.7,62.1,42.269
1111010300,2023-03-11,10.2,8.2,8.3,11.8,52.0,39.814
1111010300,2023-03-12,0.6,8.9,6.7,11.8,68.0,29.181
1111010300,2023-03-13,-1.9,7.9,3.0,11.8,38.9,61.138
1111010300,2023-03-14,3.3,7.5,5.3,11.9,45.9,57.783
1111010300,2023-03-15,3.5,7.8,7.7,11.9,66.6,41.645
1111010300,2023-03-16,0.4,7.7,3.1,12.0,36.8,47.849
